GAS_ZONES,LNG_storage_predet_build_year,LNG_storage_predet_cap,LNG_storage_removed_cap,LNG_storage_total_cap
ME,1998,0,0,20367.36
ME,1999,0,0,20367.36
ME,2000,0,0,20367.36
ME,2001,0,0,20367.36
ME,2002,0,0,20367.36
ME,2003,0,0,20367.36
ME,2004,0,0,20367.36
ME,2005,0,0,20367.36
ME,2006,0,0,20367.36
ME,2007,0,0,20367.36
ME,2008,0,0,20367.36
ME,2009,0,0,20367.36
ME,2010,0,0,20367.36
ME,2011,0,0,20367.36
ME,2012,0,0,20367.36
ME,2013,0,0,20367.36
ME,2014,0,0,20367.36
ME,2015,0,0,20367.36
ME,2016,0,0,20367.36
ME,2017,0,0,20367.36
ME,2018,0,0,20367.36
ME,2019,0,0,20367.36
ME,2020,0,0,20367.36
ME,2021,0,0,20367.36
ME,2022,0,0,20367.36
MI,1973,0,0,0
MI,1974,0,0,0
MI,1975,0,0,0
MI,1976,0,0,0
MI,1977,0,0,0
MI,1978,0,0,0
MI,1979,0,0,0
MI,1980,0,0,0
MI,1981,0,0,0
MI,1982,0,0,0
MI,1983,0,0,0
MI,1984,0,0,0
MI,1985,0,0,0
MI,1986,0,0,0
MI,1987,0,0,0
MI,1988,0,0,0
MI,1989,0,0,0
MI,1990,0,0,0
MI,1991,0,0,0
MI,1992,0,0,0
MI,1993,0,0,0
MI,1994,0,0,0
MI,1995,0,0,0
MI,1996,0,0,0
MI,1997,0,0,0
MI,1998,0,0,0
MI,1999,0,0,0
MI,2000,0,0,0
MI,2001,0,0,0
MI,2002,0,0,0
MI,2003,0,0,0
MI,2004,0,0,0
MI,2005,0,0,0
MI,2006,0,0,0
MI,2007,0,0,0
MI,2008,0,0,0
MI,2009,0,0,0
MI,2010,0,0,0
MI,2011,0,0,0
MI,2012,0,0,0
MI,2013,0,0,0
MI,2014,0,0,0
MI,2015,0,0,0
MI,2016,0,0,0
MI,2017,0,0,0
MI,2018,0,0,0
MI,2019,0,0,0
MI,2020,0,0,0
MI,2021,0,0,0
MI,2022,0,0,0
MN,1973,0,0,0
MN,1974,0,0,0
MN,1975,8801280,0,8801280
MN,1976,0,0,8801280
MN,1977,0,0,8801280
MN,1978,0,0,8801280
MN,1979,0,0,8801280
MN,1980,0,0,8801280
MN,1981,0,0,8801280
MN,1982,0,0,8801280
MN,1983,0,0,8801280
MN,1984,0,0,8801280
MN,1985,0,0,8801280
MN,1986,0,0,8801280
MN,1987,0,0,8801280
MN,1988,0,0,8801280
MN,1989,0,0,8801280
MN,1990,0,0,8801280
MN,1991,0,0,8801280
MN,1992,0,0,8801280
MN,1993,0,0,8801280
MN,1994,0,0,8801280
MN,1995,0,0,8801280
MN,1996,0,0,8801280
MN,1997,0,0,8801280
MN,1998,0,0,8801280
MN,1999,0,0,8801280
MN,2000,0,0,8801280
MN,2001,0,0,8801280
MN,2002,0,0,8801280
MN,2003,0,0,8801280
MN,2004,0,0,8801280
MN,2005,0,0,8801280
MN,2006,0,0,8801280
MN,2007,0,0,8801280
MN,2008,0,0,8801280
MN,2009,0,0,8801280
MN,2010,0,0,8801280
MN,2011,0,0,8801280
MN,2012,0,0,8801280
MN,2013,0,0,8801280
MN,2014,0,0,8801280
MN,2015,0,0,8801280
MN,2016,0,0,8801280
MN,2017,0,0,8801280
MN,2018,0,0,8801280
MN,2019,0,0,8801280
MN,2020,0,0,8801280
MN,2021,0,0,8801280
MN,2022,0,0,8801280
MO,1973,0,0,0
MO,1974,0,0,0
MO,1975,0,0,0
MO,1976,0,0,0
MO,1977,0,0,0
MO,1978,0,0,0
MO,1979,0,0,0
MO,1980,0,0,0
MO,1981,0,0,0
MO,1982,0,0,0
MO,1983,0,0,0
MO,1984,0,0,0
MO,1985,0,0,0
MO,1986,0,0,0
MO,1987,0,0,0
MO,1988,0,0,0
MO,1989,0,0,0
MO,1990,0,0,0
MO,1991,0,0,0
MO,1992,0,0,0
MO,1993,0,0,0
MO,1994,0,0,0
MO,1995,0,0,0
MO,1996,0,0,0
MO,1997,0,0,0
MO,1998,0,0,0
MO,1999,0,0,0
MO,2000,0,0,0
MO,2001,0,0,0
MO,2002,0,0,0
MO,2003,0,0,0
MO,2004,0,0,0
MO,2005,0,0,0
MO,2006,0,0,0
MO,2007,0,0,0
MO,2008,0,0,0
MO,2009,0,0,0
MO,2010,0,0,0
MO,2011,0,0,0
MO,2012,0,0,0
MO,2013,0,0,0
MO,2014,0,0,0
MO,2015,0,0,0
MO,2016,0,0,0
MO,2017,0,0,0
MO,2018,0,0,0
MO,2019,0,0,0
MO,2020,0,0,0
MO,2021,0,0,0
MO,2022,0,0,0
MS,1973,0,0,0
MS,1974,0,0,0
MS,1975,0,0,0
MS,1976,0,0,0
MS,1977,0,0,0
MS,1978,0,0,0
MS,1979,0,0,0
MS,1980,0,0,0
MS,1981,0,0,0
MS,1982,0,0,0
MS,1983,0,0,0
MS,1984,0,0,0
MS,1985,0,0,0
MS,1986,0,0,0
MS,1987,0,0,0
MS,1988,0,0,0
MS,1989,0,0,0
MS,1990,0,0,0
MS,1991,0,0,0
MS,1992,0,0,0
MS,1993,0,0,0
MS,1994,0,0,0
MS,1995,0,0,0
MS,1996,0,0,0
MS,1997,0,0,0
MS,1998,0,0,0
MS,1999,0,0,0
MS,2000,0,0,0
MS,2001,0,0,0
MS,2002,0,0,0
MS,2003,0,0,0
MS,2004,0,0,0
MS,2005,0,0,0
MS,2006,0,0,0
MS,2007,0,0,0
MS,2008,0,0,0
MS,2009,0,0,0
MS,2010,0,0,0
MS,2011,11520000,0,11520000
MS,2012,0,0,11520000
MS,2013,0,0,11520000
MS,2014,0,0,11520000
MS,2015,0,0,11520000
MS,2016,0,0,11520000
MS,2017,0,0,11520000
MS,2018,0,0,11520000
MS,2019,0,0,11520000
MS,2020,0,0,11520000
MS,2021,0,0,11520000
MS,2022,0,0,11520000
MT,1973,0,0,0
MT,1974,0,0,0
MT,1975,0,0,0
MT,1976,0,0,0
MT,1977,0,0,0
MT,1978,0,0,0
MT,1979,0,0,0
MT,1980,0,0,0
MT,1981,0,0,0
MT,1982,0,0,0
MT,1983,0,0,0
MT,1984,0,0,0
MT,1985,0,0,0
MT,1986,0,0,0
MT,1987,0,0,0
MT,1988,0,0,0
MT,1989,0,0,0
MT,1990,0,0,0
MT,1991,0,0,0
MT,1992,0,0,0
MT,1993,0,0,0
MT,1994,0,0,0
MT,1995,7545.6,0,7545.6
MT,1996,0,0,7545.6
MT,1997,0,0,7545.6
MT,1998,0,0,7545.6
MT,1999,0,0,7545.6
MT,2000,0,0,7545.6
MT,2001,0,0,7545.6
MT,2002,0,0,7545.6
MT,2003,0,0,7545.6
MT,2004,0,0,7545.6
MT,2005,0,0,7545.6
MT,2006,0,0,7545.6
MT,2007,0,0,7545.6
MT,2008,0,0,7545.6
MT,2009,0,0,7545.6
MT,2010,0,0,7545.6
MT,2011,0,0,7545.6
MT,2012,0,0,7545.6
MT,2013,0,0,7545.6
MT,2014,0,0,7545.6
MT,2015,0,0,7545.6
MT,2016,0,0,7545.6
MT,2017,0,0,7545.6
MT,2018,0,0,7545.6
MT,2019,0,0,7545.6
MT,2020,0,0,7545.6
MT,2021,0,0,7545.6
MT,2022,0,0,7545.6
NC,1973,1670400,0,1670400
NC,1974,0,0,1670400
NC,1975,0,0,1670400
NC,1976,1670400,0,3340800
NC,1977,0,0,3340800
NC,1978,0,0,3340800
NC,1979,0,0,3340800
NC,1980,0,0,3340800
NC,1981,0,0,3340800
NC,1982,0,0,3340800
NC,1983,0,0,3340800
NC,1984,0,0,3340800
NC,1985,0,0,3340800
NC,1986,1670400,0,5011200
NC,1987,0,0,5011200
NC,1988,0,0,5011200
NC,1989,0,0,5011200
NC,1990,0,0,5011200
NC,1991,0,0,5011200
NC,1992,0,0,5011200
NC,1993,0,0,5011200
NC,1994,0,0,5011200
NC,1995,0,0,5011200
NC,1996,0,0,5011200
NC,1997,27429.1200000001,0,5038629.12
NC,1998,0,0,5038629.12
NC,1999,6681600,0,11720229.12
NC,2000,0,0,11720229.12
NC,2001,0,0,11720229.12
NC,2002,0,0,11720229.12
NC,2003,0,0,11720229.12
NC,2004,0,0,11720229.12
NC,2005,0,0,11720229.12
NC,2006,0,0,11720229.12
NC,2007,0,0,11720229.12
NC,2008,0,0,11720229.12
NC,2009,0,0,11720229.12
NC,2010,0,0,11720229.12
NC,2011,0,0,11720229.12
NC,2012,0,0,11720229.12
NC,2013,0,0,11720229.12
NC,2014,0,0,11720229.12
NC,2015,13714.5600000005,0,11733943.68
NC,2016,0,0,11733943.68
NC,2017,0,0,11733943.68
NC,2018,0,0,11733943.68
NC,2019,0,0,11733943.68
NC,2020,9284.54399999976,0,11743228.224
NC,2021,1670400,0,13413628.224
NC,2022,0,0,13413628.224
ND,1973,0,0,0
ND,1974,0,0,0
ND,1975,0,0,0
ND,1976,0,0,0
ND,1977,0,0,0
ND,1978,0,0,0
ND,1979,0,0,0
ND,1980,0,0,0
ND,1981,0,0,0
ND,1982,0,0,0
ND,1983,0,0,0
ND,1984,0,0,0
ND,1985,0,0,0
ND,1986,0,0,0
ND,1987,0,0,0
ND,1988,0,0,0
ND,1989,0,0,0
ND,1990,0,0,0
ND,1991,0,0,0
ND,1992,0,0,0
ND,1993,0,0,0
ND,1994,0,0,0
ND,1995,0,0,0
ND,1996,0,0,0
ND,1997,0,0,0
ND,1998,0,0,0
ND,1999,0,0,0
ND,2000,0,0,0
ND,2001,0,0,0
ND,2002,0,0,0
ND,2003,0,0,0
ND,2004,0,0,0
ND,2005,0,0,0
ND,2006,0,0,0
ND,2007,0,0,0
ND,2008,0,0,0
ND,2009,0,0,0
ND,2010,0,0,0
ND,2011,0,0,0
ND,2012,0,0,0
ND,2013,0,0,0
ND,2014,0,0,0
ND,2015,0,0,0
ND,2016,0,0,0
ND,2017,16456.32,0,16456.32
ND,2018,0,0,16456.32
ND,2019,0,0,16456.32
ND,2020,0,13714.56,2741.76
ND,2021,0,0,2741.76
ND,2022,0,0,2741.76
NE,1973,0,0,1670400
NE,1974,0,0,1670400
NE,1975,0,0,1670400
NE,1976,0,0,1670400
NE,1977,0,0,1670400
NE,1978,0,0,1670400
NE,1979,0,0,1670400
NE,1980,0,0,1670400
NE,1981,0,0,1670400
NE,1982,0,0,1670400
NE,1983,0,0,1670400
NE,1984,0,0,1670400
NE,1985,0,0,1670400
NE,1986,0,0,1670400
NE,1987,0,0,1670400
NE,1988,0,0,1670400
NE,1989,0,0,1670400
NE,1990,0,0,1670400
NE,1991,0,0,1670400
NE,1992,0,0,1670400
NE,1993,0,0,1670400
NE,1994,0,0,1670400
NE,1995,0,0,1670400
NE,1996,0,0,1670400
NE,1997,0,0,1670400
NE,1998,0,0,1670400
NE,1999,0,0,1670400
NE,2000,0,0,1670400
NE,2001,0,0,1670400
NE,2002,0,0,1670400
NE,2003,0,0,1670400
NE,2004,0,0,1670400
NE,2005,0,0,1670400
NE,2006,0,0,1670400
NE,2007,0,0,1670400
NE,2008,0,0,1670400
NE,2009,0,0,1670400
NE,2010,0,0,1670400
NE,2011,0,0,1670400
NE,2012,0,0,1670400
NE,2013,0,0,1670400
NE,2014,0,0,1670400
NE,2015,0,0,1670400
NE,2016,0,0,1670400
NE,2017,0,0,1670400
NE,2018,0,0,1670400
NE,2019,0,0,1670400
NE,2020,0,0,1670400
NE,2021,0,0,1670400
NE,2022,13075.2,0,1683475.2
NH,1973,6998.4,0,13996.8
NH,1974,6998.4,0,20995.2
NH,1975,0,0,20995.2
NH,1976,0,0,20995.2
NH,1977,0,0,20995.2
NH,1978,0,0,20995.2
NH,1979,0,0,20995.2
NH,1980,0,0,20995.2
NH,1981,0,0,20995.2
NH,1982,0,0,20995.2
NH,1983,0,0,20995.2
NH,1984,0,0,20995.2
NH,1985,0,0,20995.2
NH,1986,0,0,20995.2
NH,1987,0,0,20995.2
NH,1988,0,0,20995.2
NH,1989,0,0,20995.2
NH,1990,0,0,20995.2
NH,1991,0,0,20995.2
NH,1992,0,0,20995.2
NH,1993,0,0,20995.2
NH,1994,0,0,20995.2
NH,1995,0,0,20995.2
NH,1996,0,0,20995.2
NH,1997,0,0,20995.2
NH,1998,0,0,20995.2
NH,1999,0,0,20995.2
NH,2000,0,0,20995.2
NH,2001,0,0,20995.2
NH,2002,0,0,20995.2
NH,2003,0,0,20995.2
NH,2004,0,0,20995.2
NH,2005,0,0,20995.2
NH,2006,0,0,20995.2
NH,2007,0,0,20995.2
NH,2008,0,0,20995.2
NH,2009,0,0,20995.2
NH,2010,0,0,20995.2
NH,2011,0,0,20995.2
NH,2012,0,0,20995.2
NH,2013,806.400000000001,0,21801.6
NH,2014,0,0,21801.6
NH,2015,0,0,21801.6
NH,2016,0,0,21801.6
NH,2017,0,0,21801.6
NH,2018,0,0,21801.6
NH,2019,0,0,21801.6
NH,2020,0,0,21801.6
NH,2021,0,0,21801.6
NH,2022,0,0,21801.6
NJ,1973,2020608,0,3593088
NJ,1974,0,0,3593088
NJ,1975,0,0,3593088
NJ,1976,0,0,3593088
NJ,1977,0,0,3593088
NJ,1978,0,0,3593088
NJ,1979,0,0,3593088
NJ,1980,0,0,3593088
NJ,1981,0,0,3593088
NJ,1982,0,0,3593088
NJ,1983,0,0,3593088
NJ,1984,0,0,3593088
NJ,1985,0,0,3593088
NJ,1986,0,0,3593088
NJ,1987,0,0,3593088
NJ,1988,0,0,3593088
NJ,1989,0,0,3593088
NJ,1990,0,0,3593088
NJ,1991,0,0,3593088
NJ,1992,0,0,3593088
NJ,1993,0,0,3593088
NJ,1994,0,0,3593088
NJ,1995,0,0,3593088
NJ,1996,0,0,3593088
NJ,1997,0,0,3593088
NJ,1998,0,0,3593088
NJ,1999,0,0,3593088
NJ,2000,0,0,3593088
NJ,2001,0,0,3593088
NJ,2002,0,0,3593088
NJ,2003,0,0,3593088
NJ,2004,0,0,3593088
NJ,2005,0,0,3593088
NJ,2006,0,0,3593088
NJ,2007,0,0,3593088
NJ,2008,0,0,3593088
NJ,2009,0,0,3593088
NJ,2010,0,0,3593088
NJ,2011,3006720,0,6599808
NJ,2012,0,3237120,3362688
NJ,2013,0,0,3362688
NJ,2014,0,0,3362688
NJ,2015,0,0,3362688
NJ,2016,0,0,3362688
NJ,2017,3006720,0,6369408
NJ,2018,0,0,6369408
NJ,2019,0,0,6369408
NJ,2020,0,0,6369408
NJ,2021,0,0,6369408
NJ,2022,0,0,6369408
NM,1973,0,0,0
NM,1974,0,0,0
NM,1975,0,0,0
NM,1976,0,0,0
NM,1977,0,0,0
NM,1978,0,0,0
NM,1979,0,0,0
NM,1980,0,0,0
NM,1981,0,0,0
NM,1982,0,0,0
NM,1983,0,0,0
NM,1984,0,0,0
NM,1985,0,0,0
NM,1986,0,0,0
NM,1987,0,0,0
NM,1988,0,0,0
NM,1989,0,0,0
NM,1990,0,0,0
NM,1991,0,0,0
NM,1992,0,0,0
NM,1993,0,0,0
NM,1994,0,0,0
NM,1995,0,0,0
NM,1996,0,0,0
NM,1997,0,0,0
NM,1998,0,0,0
NM,1999,0,0,0
NM,2000,0,0,0
NM,2001,0,0,0
NM,2002,0,0,0
NM,2003,0,0,0
NM,2004,0,0,0
NM,2005,0,0,0
NM,2006,0,0,0
NM,2007,0,0,0
NM,2008,0,0,0
NM,2009,0,0,0
NM,2010,0,0,0
NM,2011,0,0,0
NM,2012,0,0,0
NM,2013,0,0,0
NM,2014,0,0,0
NM,2015,0,0,0
NM,2016,0,0,0
NM,2017,0,0,0
NM,2018,0,0,0
NM,2019,0,0,0
NM,2020,0,0,0
NM,2021,0,0,0
NM,2022,0,0,0
NV,1973,0,0,0
NV,1974,0,0,0
NV,1975,0,0,0
NV,1976,0,0,0
NV,1977,0,0,0
NV,1978,0,0,0
NV,1979,0,0,0
NV,1980,0,0,0
NV,1981,0,0,0
NV,1982,1670400,0,1670400
NV,1983,0,0,1670400
NV,1984,0,0,1670400
NV,1985,0,0,1670400
NV,1986,0,0,1670400
NV,1987,0,0,1670400
NV,1988,0,0,1670400
NV,1989,0,0,1670400
NV,1990,0,0,1670400
NV,1991,0,0,1670400
NV,1992,0,0,1670400
NV,1993,0,0,1670400
NV,1994,0,0,1670400
NV,1995,0,0,1670400
NV,1996,0,0,1670400
NV,1997,0,0,1670400
NV,1998,0,0,1670400
NV,1999,0,0,1670400
NV,2000,0,0,1670400
NV,2001,0,0,1670400
NV,2002,0,0,1670400
NV,2003,0,0,1670400
NV,2004,0,0,1670400
NV,2005,0,0,1670400
NV,2006,0,0,1670400
NV,2007,0,0,1670400
NV,2008,0,0,1670400
NV,2009,0,0,1670400
NV,2010,0,0,1670400
NV,2011,0,0,1670400
NV,2012,0,0,1670400
NV,2013,0,0,1670400
NV,2014,0,0,1670400
NV,2015,0,0,1670400
NV,2016,0,0,1670400
NV,2017,0,0,1670400
NV,2018,0,0,1670400
NV,2019,0,0,1670400
NV,2020,0,0,1670400
NV,2021,0,0,1670400
NV,2022,0,0,1670400
NY,1973,0,0,3663959.04
NY,1974,1670400,0,5334359.04
NY,1975,0,0,5334359.04
NY,1976,0,0,5334359.04
NY,1977,0,0,5334359.04
NY,1978,0,0,5334359.04
NY,1979,0,0,5334359.04
NY,1980,0,0,5334359.04
NY,1981,0,0,5334359.04
NY,1982,0,0,5334359.04
NY,1983,0,0,5334359.04
NY,1984,0,0,5334359.04
NY,1985,0,0,5334359.04
NY,1986,0,0,5334359.04
NY,1987,0,0,5334359.04
NY,1988,0,0,5334359.04
NY,1989,0,0,5334359.04
NY,1990,0,0,5334359.04
NY,1991,0,0,5334359.04
NY,1992,0,0,5334359.04
NY,1993,0,0,5334359.04
NY,1994,0,0,5334359.04
NY,1995,0,0,5334359.04
NY,1996,0,0,5334359.04
NY,1997,0,0,5334359.04
NY,1998,0,0,5334359.04
NY,1999,0,0,5334359.04
NY,2000,0,0,5334359.04
NY,2001,0,0,5334359.04
NY,2002,0,0,5334359.04
NY,2003,0,0,5334359.04
NY,2004,0,0,5334359.04
NY,2005,0,0,5334359.04
NY,2006,0,0,5334359.04
NY,2007,0,0,5334359.04
NY,2008,0,0,5334359.04
NY,2009,0,0,5334359.04
NY,2010,0,0,5334359.04
NY,2011,0,0,5334359.04
NY,2012,0,0,5334359.04
NY,2013,0,0,5334359.04
NY,2014,0,0,5334359.04
NY,2015,0,0,5334359.04
NY,2016,0,0,5334359.04
NY,2017,22440.96,0,5356800
NY,2018,0,0,5356800
NY,2019,0,0,5356800
NY,2020,0,0,5356800
NY,2021,0,0,5356800
NY,2022,0,0,5356800
OH,1973,0,0,0
OH,1974,0,0,0
OH,1975,0,0,0
OH,1976,0,0,0
OH,1977,0,0,0
OH,1978,0,0,0
OH,1979,0,0,0
OH,1980,0,0,0
OH,1981,0,0,0
OH,1982,0,0,0
OH,1983,0,0,0
OH,1984,0,0,0
OH,1985,0,0,0
OH,1986,0,0,0
OH,1987,0,0,0
OH,1988,0,0,0
OH,1989,0,0,0
OH,1990,0,0,0
OH,1991,0,0,0
OH,1992,0,0,0
OH,1993,0,0,0
OH,1994,0,0,0
OH,1995,0,0,0
OH,1996,0,0,0
OH,1997,0,0,0
OH,1998,0,0,0
OH,1999,0,0,0
OH,2000,0,0,0
OH,2001,0,0,0
OH,2002,0,0,0
OH,2003,0,0,0
OH,2004,0,0,0
OH,2005,0,0,0
OH,2006,0,0,0
OH,2007,0,0,0
OH,2008,0,0,0
OH,2009,0,0,0
OH,2010,0,0,0
OH,2011,0,0,0
OH,2012,0,0,0
OH,2013,0,0,0
OH,2014,0,0,0
OH,2015,0,0,0
OH,2016,0,0,0
OH,2017,0,0,0
OH,2018,0,0,0
OH,2019,0,0,0
OH,2020,0,0,0
OH,2021,0,0,0
OH,2022,0,0,0
OK,1973,0,0,0
OK,1974,0,0,0
OK,1975,0,0,0
OK,1976,0,0,0
OK,1977,0,0,0
OK,1978,0,0,0
OK,1979,0,0,0
OK,1980,0,0,0
OK,1981,0,0,0
OK,1982,0,0,0
OK,1983,0,0,0
OK,1984,0,0,0
OK,1985,0,0,0
OK,1986,0,0,0
OK,1987,0,0,0
OK,1988,0,0,0
OK,1989,0,0,0
OK,1990,0,0,0
OK,1991,0,0,0
OK,1992,0,0,0
OK,1993,0,0,0
OK,1994,0,0,0
OK,1995,0,0,0
OK,1996,0,0,0
OK,1997,0,0,0
OK,1998,0,0,0
OK,1999,0,0,0
OK,2000,0,0,0
OK,2001,0,0,0
OK,2002,0,0,0
OK,2003,0,0,0
OK,2004,0,0,0
OK,2005,0,0,0
OK,2006,0,0,0
OK,2007,0,0,0
OK,2008,0,0,0
OK,2009,0,0,0
OK,2010,0,0,0
OK,2011,0,0,0
OK,2012,0,0,0
OK,2013,0,0,0
OK,2014,0,0,0
OK,2015,0,0,0
OK,2016,0,0,0
OK,2017,0,0,0
OK,2018,0,0,0
OK,2019,0,0,0
OK,2020,0,0,0
OK,2021,0,0,0
OK,2022,0,0,0
OR,1973,0,0,1009152
OR,1974,0,0,1009152
OR,1975,0,0,1009152
OR,1976,0,0,1009152
OR,1977,1728000,0,2737152
OR,1978,0,0,2737152
OR,1979,0,0,2737152
OR,1980,0,0,2737152
OR,1981,0,0,2737152
OR,1982,0,0,2737152
OR,1983,0,0,2737152
OR,1984,0,0,2737152
OR,1985,0,0,2737152
OR,1986,0,0,2737152
OR,1987,0,0,2737152
OR,1988,0,0,2737152
OR,1989,0,0,2737152
OR,1990,0,0,2737152
OR,1991,0,0,2737152
OR,1992,0,0,2737152
OR,1993,0,0,2737152
OR,1994,0,0,2737152
OR,1995,0,0,2737152
OR,1996,0,0,2737152
OR,1997,0,0,2737152
OR,1998,0,0,2737152
OR,1999,0,0,2737152
OR,2000,0,0,2737152
OR,2001,0,0,2737152
OR,2002,0,0,2737152
OR,2003,0,0,2737152
OR,2004,0,0,2737152
OR,2005,0,0,2737152
OR,2006,0,0,2737152
OR,2007,0,0,2737152
OR,2008,0,0,2737152
OR,2009,0,0,2737152
OR,2010,0,0,2737152
OR,2011,0,0,2737152
OR,2012,0,0,2737152
OR,2013,0,0,2737152
OR,2014,0,1152,2736000
OR,2015,0,0,2736000
OR,2016,0,0,2736000
OR,2017,0,0,2736000
OR,2018,0,0,2736000
OR,2019,0,0,2736000
OR,2020,0,0,2736000
OR,2021,0,0,2736000
OR,2022,0,0,2736000
PA,1973,0,0,9561323.52
PA,1974,0,0,9561323.52
PA,1975,0,0,9561323.52
PA,1976,0,0,9561323.52
PA,1977,0,0,9561323.52
PA,1978,0,0,9561323.52
PA,1979,0,0,9561323.52
PA,1980,0,0,9561323.52
PA,1981,0,0,9561323.52
PA,1982,0,0,9561323.52
PA,1983,0,0,9561323.52
PA,1984,0,0,9561323.52
PA,1985,0,0,9561323.52
PA,1986,0,0,9561323.52
PA,1987,0,0,9561323.52
PA,1988,0,0,9561323.52
PA,1989,0,0,9561323.52
PA,1990,0,0,9561323.52
PA,1991,0,0,9561323.52
PA,1992,0,0,9561323.52
PA,1993,0,0,9561323.52
PA,1994,0,0,9561323.52
PA,1995,0,0,9561323.52
PA,1996,0,0,9561323.52
PA,1997,0,0,9561323.52
PA,1998,0,0,9561323.52
PA,1999,0,0,9561323.52
PA,2000,0,0,9561323.52
PA,2001,0,0,9561323.52
PA,2002,0,0,9561323.52
PA,2003,0,0,9561323.52
PA,2004,0,0,9561323.52
PA,2005,0,0,9561323.52
PA,2006,0,0,9561323.52
PA,2007,0,0,9561323.52
PA,2008,0,0,9561323.52
PA,2009,0,0,9561323.52
PA,2010,0,0,9561323.52
PA,2011,0,0,9561323.52
PA,2012,1681920,0,11243243.52
PA,2013,13870.0800000001,0,11257113.6
PA,2014,0,0,11257113.6
PA,2015,0,0,11257113.6
PA,2016,0,0,11257113.6
PA,2017,77592.9600000009,0,11334706.56
PA,2018,274285.439999999,0,11608992
PA,2019,0,0,11608992
PA,2020,274285.439999999,0,11883277.44
PA,2021,0,0,11883277.44
PA,2022,234599.039999999,0,12117876.48
RI,1973,0,0,3772800
RI,1974,0,0,3772800
RI,1975,0,0,3772800
RI,1976,135072,0,3907872
RI,1977,0,0,3907872
RI,1978,0,0,3907872
RI,1979,0,0,3907872
RI,1980,0,0,3907872
RI,1981,0,0,3907872
RI,1982,0,0,3907872
RI,1983,0,0,3907872
RI,1984,0,0,3907872
RI,1985,0,0,3907872
RI,1986,0,0,3907872
RI,1987,0,0,3907872
RI,1988,0,0,3907872
RI,1989,0,0,3907872
RI,1990,0,0,3907872
RI,1991,0,0,3907872
RI,1992,0,0,3907872
RI,1993,0,0,3907872
RI,1994,0,0,3907872
RI,1995,0,0,3907872
RI,1996,0,0,3907872
RI,1997,0,0,3907872
RI,1998,0,0,3907872
RI,1999,0,0,3907872
RI,2000,0,0,3907872
RI,2001,0,0,3907872
RI,2002,0,0,3907872
RI,2003,0,0,3907872
RI,2004,0,0,3907872
RI,2005,0,0,3907872
RI,2006,0,0,3907872
RI,2007,0,0,3907872
RI,2008,0,0,3907872
RI,2009,0,0,3907872
RI,2010,0,0,3907872
RI,2011,0,0,3907872
RI,2012,0,0,3907872
RI,2013,0,0,3907872
RI,2014,0,0,3907872
RI,2015,0,0,3907872
RI,2016,0,135072,3772800
RI,2017,0,0,3772800
RI,2018,0,0,3772800
RI,2019,0,0,3772800
RI,2020,0,0,3772800
RI,2021,0,0,3772800
RI,2022,0,0,3772800
SC,1973,0,0,0
SC,1974,0,0,0
SC,1975,1670400,0,1670400
SC,1976,0,0,1670400
SC,1977,0,0,1670400
SC,1978,0,0,1670400
SC,1979,0,0,1670400
SC,1980,0,0,1670400
SC,1981,0,0,1670400
SC,1982,0,0,1670400
SC,1983,0,0,1670400
SC,1984,0,0,1670400
SC,1985,0,0,1670400
SC,1986,0,0,1670400
SC,1987,0,0,1670400
SC,1988,0,0,1670400
SC,1989,0,0,1670400
SC,1990,0,0,1670400
SC,1991,0,0,1670400
SC,1992,0,0,1670400
SC,1993,1497600,0,3168000
SC,1994,0,0,3168000
SC,1995,0,0,3168000
SC,1996,0,0,3168000
SC,1997,0,0,3168000
SC,1998,0,0,3168000
SC,1999,0,0,3168000
SC,2000,0,0,3168000
SC,2001,0,0,3168000
SC,2002,0,0,3168000
SC,2003,0,0,3168000
SC,2004,0,0,3168000
SC,2005,0,0,3168000
SC,2006,0,0,3168000
SC,2007,0,0,3168000
SC,2008,0,0,3168000
SC,2009,0,0,3168000
SC,2010,0,0,3168000
SC,2011,0,0,3168000
SC,2012,0,0,3168000
SC,2013,0,0,3168000
SC,2014,0,0,3168000
SC,2015,0,0,3168000
SC,2016,0,0,3168000
SC,2017,0,0,3168000
SC,2018,0,0,3168000
SC,2019,0,0,3168000
SC,2020,0,0,3168000
SC,2021,0,0,3168000
SC,2022,0,0,3168000
SD,1973,0,0,0
SD,1974,0,0,0
SD,1975,0,0,0
SD,1976,0,0,0
SD,1977,0,0,0
SD,1978,0,0,0
SD,1979,0,0,0
SD,1980,0,0,0
SD,1981,0,0,0
SD,1982,0,0,0
SD,1983,0,0,0
SD,1984,0,0,0
SD,1985,0,0,0
SD,1986,0,0,0
SD,1987,0,0,0
SD,1988,0,0,0
SD,1989,0,0,0
SD,1990,0,0,0
SD,1991,0,0,0
SD,1992,0,0,0
SD,1993,0,0,0
SD,1994,0,0,0
SD,1995,0,0,0
SD,1996,0,0,0
SD,1997,0,0,0
SD,1998,0,0,0
SD,1999,0,0,0
SD,2000,0,0,0
SD,2001,0,0,0
SD,2002,0,0,0
SD,2003,0,0,0
SD,2004,0,0,0
SD,2005,0,0,0
SD,2006,0,0,0
SD,2007,0,0,0
SD,2008,0,0,0
SD,2009,0,0,0
SD,2010,0,0,0
SD,2011,0,0,0
SD,2012,0,0,0
SD,2013,0,0,0
SD,2014,0,0,0
SD,2015,0,0,0
